Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
¿Como actualizar el progreso de una tarea en Microsoft Planner? | not started in progress completed cambiar estado Como actualizar los progresos de una tarea en Microsoft Planner task MS Planner Planer	En Microsoft Planner existen tres estados de progreso para las tareas, **No iniciado, En curso y Completado.** Para actualizar el progreso de una tarea siga estos pasos:\n\n1.  Haga clic sobre la tarea en la que desea configurar el progreso.\n2.  Se abrirá una ventana con los detalles de la tarea, entre ellos verá un desplegable titulado **Progreso,** haga clic en el.\n3.  Seleccione el estado de progreso que quiera asignarle a esa tarea.\n4.  Para finalizar, haga clic en el icono de la **‘X’,** ubicado en el borde superior derecho de la ventana de configuración que estuvo completando.\n\nSi desea saber más sobre cómo actualizar el progreso de una tarea, [haga clic aquí](https://support.microsoft.com/es-es/office/establecer-y-actualizar-el-progreso-de-las-tareas-3877e3f3-4650-4714-aabf-79702ab25ec1).	CHATBOT_planner		[]	False	[]	3008
¿Como hago un comentario en una tarea de Microsoft Planner? | comentar escribir una nota comment correccion anotar Como hago comentarios en las tareas de Microsoft Planner task MS Planner Planer	Para hacer un comentario en una tarea de Microsoft Planner, siga estos pasos:\n\n1.  Haga clic sobre la tarea en la que desea dejar un comentario.\n2.  Se abrirá una ventana con los detalles de la tarea, al final de la misma, verá un cuadro de texto en el que deberá escribir el comentario que desee.\n3.  Una vez hecho eso, presione el botón **Enviar,** que se encuentra abajo a la derecha del cuadro donde escribió.\n\nSi desea saber más sobre hacer comentarios en una tarea, [haga clic aquí](https://support.microsoft.com/es-es/office/comentar-las-tareas-en-microsoft-planner-fd4aedde-7785-4cd0-96ee-122fbc9140e1).	CHATBOT_planner		[]	False	[]	3009
¿Como agregar personas a un plan en Microsoft Planner? | sumar gente dar permiso para participar participacion permitir acceso Como agrego persona a un plan de Microsoft Planner Como agrego a alguien a un plan MS Planner Planer	Para agregar personas a un plan en Microsoft Planner, haga lo siguiente:\n\n1.  Una vez dentro de su plan, en la esquina superior derecha de la pagina verá un desplegable que dice **Miembros**, haga clic sobre el.\n2.  Aparecerá un campo en el cual deberá escribir el nombre de la persona que desea agregar.\n3.  Una vez que el nombre de esa persona aparezca entre los resultados de la búsqueda, haga clic en el.\n\nSi desea saber más sobre agregar personas a un plan, [haga clic aquí](https://support.microsoft.com/es-es/office/agregar-personas-a-su-plan-2043b926-3bbb-4767-a7db-d3321f4ac765).	CHATBOT_planner		[]	False	[]	3010
¿Como quitar personas de un plan en Microsoft Planner? | restar gente remover permiso para participar participacion restringir acceso Como quitar persona de un plan en Microsoft Planner Como eliminar a alguien de un plan en Microsoft Planner MS Planner Planer	Para quitar personas de un plan en Microsoft Planner, haga lo siguiente:\n\n1.  Una vez dentro de su plan, en la esquina superior derecha de la pagina verá un desplegable que dice **Miembros**, haga clic sobre el.\n2.  Aparecerá una lista con los nombres de las personas agregadas a ese plan, pose el ratón sobre la que desee eliminar.\n3.  A la derecha del nombre habrá aparecido un icono compuesto por **tres puntos,** haga clic en el.\n4.  En el menú que se despliega, haga clic sobre **Quitar.**\n\nSi desea saber más sobre quitar personas de un plan, [haga clic aquí](https://support.microsoft.com/es-es/office/agregar-personas-a-su-plan-2043b926-3bbb-4767-a7db-d3321f4ac765).	CHATBOT_planner		[]	False	[]	3011
¿Como asignar una tarea a una persona en Microsoft Planner? | agregar dar darle asignarle otorgarle Como asignar personas a una tarea en Microsoft Planner task Como dar una tarea a una persona en Microsoft Planner MS Planner Planer	Para asignar una tarea a una persona en Microsoft Planner, haga lo siguiente:\n\n1.  Haga clic sobre la tarea que desea asignar a alguien.\n2.  Se abrirá una ventana con los detalles de la tarea, en la parte superior de la misma verá **icono con el contorno de una persona y un signo ‘+’,** haga clic en el.\n3.  Se abrirá un menú con un listado de las personas que son miembro del plan, **haga clic sobre el que desee asignarle la tarea.**\n4.  Para finalizar, haga clic en el icono de la **‘X’,** ubicado en el borde superior derecho de la ventana de configuración de la tarea.\n\nSi desea saber más sobre asignar tareas a una persona, [haga clic aquí](https://support.microsoft.com/es-es/office/agregar-personas-a-su-plan-2043b926-3bbb-4767-a7db-d3321f4ac765).	CHATBOT_planner		[]	False	[]	3012
¿Como exportar un plan de Microsoft Planner a Excel? | export descargar bajar convertir Como exportar planes de Microsoft Planner Como exportar plan de Microsoft Planner MS Planner Planer	Para exportar un plan de Microsoft Planner a Excel, haga lo siguiente:\n\n1.  Una vez dentro de su plan, en la esquina superior izquierda de la pagina verá el titulo de este y junto a el una serie de opciones. Haga clic en el **icono de tres puntos.**\n2.  Se desplegará un menú, en el cual tendrá que elegir la opción **Exportar plan a Excel.**\n\nSi desea saber más sobre exportar su plan a Excel, [haga clic aquí](https://support.microsoft.com/es-es/office/exportar-un-plan-a-excel-4d850c6e-e548-4aab-83b4-b62b68662d2a).	CHATBOT_planner		[]	False	[]	3013
¿Como eliminar un plan de Microsoft Planner? | borrar terminar quitar delete Como eliminar planes de Microsoft Planner MS Planner Planer	Para eliminar un plan de Microsoft Planner, haga lo siguiente:\n\n1.  Una vez dentro de su plan, en la esquina superior izquierda de la pagina verá el titulo de este y junto a el una serie de opciones. Haga clic en el **icono de tres puntos.**\n2.  Se abrirá un menú, en el cual tendrá que elegir la opción **Configuración del plan.**\n3.  A la derecha de la página se desplegará una columna con la configuración del plan. Haga clic en **Eliminar este plan,** el cual se encuentra al final de dicha columna.\n4.  Se abrirá una ventana de confirmación, **tilde la casilla** que dice que entiende que este plan y sus tareas se eliminarán de forma permanente.\n5.  Luego haga clic en el botón **Eliminar.**\n\nSi desea saber más sobre eliminar un plan, [haga clic aquí](https://support.microsoft.com/es-es/office/eliminar-una-tarea-o-un-plan-39e10e78-13f0-446d-94cd-9e562648497a).	CHATBOT_planner		[]	False	[]	3014
¿Como eliminar una tarea en Microsoft Planner? | borrar terminar quitar delete Como eliminar tareas de Microsoft Planner task MS Planner Planer	Para eliminar una tarea en Microsoft Planner, siga estos pasos:\n\n1.  Una vez dentro de su plan, **pose el puntero del ratón** sobre la tarea que desea eliminar.\n2.  En la esquina superior derecha de la tarea verá un **icono de tres puntos,** haga clic en el.\n3.  En el menú que se despliega, seleccione la opción **Eliminar.**\n\nSi desea saber más sobre eliminar una tarea, [haga clic aquí](https://support.microsoft.com/es-es/office/eliminar-una-tarea-o-un-plan-39e10e78-13f0-446d-94cd-9e562648497a).	CHATBOT_planner		[]	False	[]	3015
¿Como iniciar sesión en Outlook en la Web? | navegador login abrir?	1.  Diríjase a su navegador e ingrese al siguiente link: [https://outlook.live.com](https://outlook.live.com/owa/).\n2.  Escriba la dirección de correo electrónico y la contraseña de la cuenta.\n3.  Seleccione Iniciar sesión.\n\nPara mayor información puede revisar [este](https://support.microsoft.com/es-es/office/c%C3%B3mo-iniciar-sesi%C3%B3n-en-outlook-en-la-web-763fab4d-0138-4814-b450-37fc286bcb79) enlace.	CHATBOT_outlook		[]	False	[]	4000
¿Como enviar un mensaje de correo en Outlook? | redactar un correo, enviar un correo electronico.	Para crear un nuevo mensaje de correo electrónico siga los siguientes pasos:\n\n1.  Haga clic en **Nuevo Mensaje** de correo electrónico que se encuentra en la base superior izquierda (Nuevo Elemento) o presione **Ctrl + U**.\n2.  En el cuadro **Asunto**, escriba el asunto del mensaje.\n3.  Escriba los **Nombres** o las **Direcciones** de correo de los destinatarios en los cuadros **Para**, **CC**. Separe con punto y coma cuando escriba más de un destinatario.\n4.  **Redacte** su mensaje electrónico.\n5.  Puede **Adjuntar** documentos o imagines antes de enviar su correo electrónico, para mas información de esto consulte. **¿Como poder agregar datos adjuntos a un mensaje de correo electrónico?**\n6.  Una vez terminado de redactar su correo electrónico dar clic en **Enviar**.\n\nPara obtener más información, consulte\n\n[Crear un mensaje de correo electrónico](https://support.microsoft.com/es-es/office/enviar-un-mensaje-de-correo-147208af-ca8e-4cdf-b71f-77ba81a54069)\n\n.	CHATBOT_outlook		[]	False	[]	4001
¿Para que nos puede servir Microsoft Outlook? | para que utilizar, que es.	**Microsoft Outlook** es una herramienta para poder **enviar** y **recibir** correo electrónico, además de poder tener una agenda que nos permita organizarnos en nuestro día a día en las labores, además de muchas funciones como programar reuniones, contactos, etc. etc.\n\n*   **Microsoft Outlook** nos sirve para poder enviar y recibir correos electrónicos.\n*   Puede **Administrar** fácilmente sus mensajes de correo electrónico.\n*   **Administrar** fácilmente grandes volúmenes de correo electrónico y personalizar tareas comunes en comandos de un solo **clic**.\n*   **Búsquedas** para encontrar fácilmente lo que requiere.\n\n**Para obtener más información, consulte**\n\n[Qué es Outlook y para que nos sirve](https://support.microsoft.com/es-es/office/%C2%BFqu%C3%A9-es-outlook-10f1fa35-f33a-4cb7-838c-a7f3e6228b20)	CHATBOT_outlook		[]	False	[]	4002
¿Que puedo hacer en Microsoft Outlook? | de que manera usar, como usar, para que se puede usar.	Para consultar que se puede hacer dentro de la herramienta de **Microsoft Outlook** consulte nuestras siguientes guías rápidas disponibles.\n\n*   ¿Como **enviar** un mensaje de correo en Outlook?\n*   ¿Como **crear** una firma de correo electrónico en Outlook?\n*   ¿Como **agregar** una Firma a un correo electrónico de Outlook?\n*   ¿Como **crear** una cita de calendario de Outlook?\n*   ¿Cómo **guardar** datos adjuntos que vienen dentro del correo electrónico?\n\n**Para obtener más información, consulte**\n\n[Para que nos sirve Microsoft Outlook](https://support.microsoft.com/es-es/office/%C2%BFqu%C3%A9-es-outlook-10f1fa35-f33a-4cb7-838c-a7f3e6228b20)	CHATBOT_outlook		[]	False	[]	4003
¿Como poder crear una firma de correo electronico en Outlook? | realizar una firma, adjuntar una firma.	Para poder crear una firma personalizada para sus correos electrónicos, la cual nos sirve para poder ingresar nuestros datos personales como Nombre, Teléfono, Dirección y logotipos de nuestra empresa, a si como avisos de privacidad o protección de datos, esto con el fin de que las personas que reciban nuestros correos electrónicos tengan a la mano nuestra información.\n\n**Crear una firma dentro de Microsoft Outlook.**\n\n1.  En un mensaje de correo electrónico en la parte superior central del panel de opciones, elija **Firma** >**Firmas**. La cual se encuentra en la parte superior de la ventana del nuevo **mensaje** de correo electrónico.\n2.  En la **pestaña** Firma de correo electrónico, elija Nuevo.\n3.  Escriba un nombre que tendrá como identificador de esta firma en su correo y, a continuación, elija **Aceptar**.\n4.  A continuación, podemos ingresar nuestros datos de contacto a si como logotipos o avíos de privacidad que nuestra compañía nos proporcione.\n\nEn Elegir firma predeterminada, haga lo **siguiente**:\n\n*   En la lista Cuenta de correo electrónico, **elija** la cuenta de correo electrónico para asociarla con la firma.\n*   En la lista Mensajes nuevos, **elija** la firma que desee agregar automáticamente a todos los nuevos mensajes de correo. Si no desea firmar automáticamente los mensajes de correo electrónico, puede ignorar esta opción ya que (ninguna) es el valor predeterminado.\n*   En la lista **Respuestas** o **reenvíos**, elija la firma que desee agregar automáticamente al responder o reenviar mensajes. En caso contrario, acepte la opción predeterminada (ninguna).\n*   En **Editar** firma, escriba la firma y, a continuación, elija **Aceptar**.\n\n**Para obtener más información, consulte**\n\n[Crear y agregar una firma de mensaje de correo electrónico](https://support.microsoft.com/es-es/office/crear-y-agregar-una-firma-a-los-mensajes-8ee5d4f4-68fd-464a-a1c1-0e1c80bb27f2)**.**	CHATBOT_outlook		[]	False	[]	4004
¿Como agregar una Firma a un correo electronico de Outlook? | adjuntar firma, insertar firma.	Para poder agregar una firma a un correo Electrónico debemos seguir los siguientes pasos:\n\n*   Al **abrir** un nuevo mensaje de correo o al responder un mensaje de correo electrónico de Outlook.\n*   En el panel superior al centro de la ventana aparecen varias **opciones**.\n*   Elija **Firma** y, a continuación, elija la firma en base al nombre de esta que tenga identificado.\n*   En la ventana del correo electrónico nos aparecerá nuestra **Firma** en la parte del cuerpo del correo donde podremos ver nuestros datos de contacto a si como logotipos de la empresa y avisos de privacidad, esto con el fin de que las personas quienes reciban nuestros correos tengan a la mano esta información.\n\n**Nota**: Si aún no crea una Firma para su correo electrónico favor de consultar **¿Como crear una firma de correo electrónico en Outlook?**\n\n**Para obtener más información, consulte**\n\n[Crear y agregar una firma de mensaje de correo electrónico](https://support.microsoft.com/es-es/office/crear-y-agregar-una-firma-a-los-mensajes-8ee5d4f4-68fd-464a-a1c1-0e1c80bb27f2)**.**	CHATBOT_outlook		[]	False	[]	4005
¿Cuales son las diferencias de Responder, Responder a todos y Reenviar un correo Electronico?	*   **Responder** es cuando se escribe un mensaje a la persona que nos ha mandado el correo (que es sólo una).\n*   Existe la variante **Responder a todos**, que pone como destinatarios tanto al que lo envía como a quienes estaban en el campo **CC**.\n*   **Reenviar** (o remitir) es pasar este correo a una tercera persona, que verá quién era el origen y destinatario original, junto con el cuerpo del mensaje. De forma opcional se puede añadir más texto al mensaje o borrar los encabezados e incluso el cuerpo (o parte de él) de anteriores envíos del mensaje.\n\n**Para obtener más información, consulte**\n\n[Responder, Responder a todos o reenviar un mensaje de correo electrónico](https://support.microsoft.com/es-es/office/responder-o-reenviar-un-mensaje-de-correo-electr%C3%B3nico-a843f8d3-01b0-48da-96f5-a71f70d0d7c8)	CHATBOT_outlook		[]	False	[]	4006
¿Como Reenviar o responder o un mensaje de correo electronico? | como enviar un correo, responder un correo.	Para poder **Reenviar** o **Responder** un correo en Outlook siga los siguientes pasos:\n\nEn la parte superior de **opciones** o en el panel de lectura, elija Responder, Responder a todos o Reenviar.\n\nEn el cuadro **Para**, **CC**, realice una de las siguientes acciones:\n\nPara agregar un destinatario, haga **clic** en el cuadro correspondiente y escriba el nombre del destinatario.\n\nPara quitar un destinatario, haga clic en el cuadro correspondiente, elija el nombre del destinatario y, después, presione **Eliminar**.\n\n**Nota**: para conocer las diferencias de Responder o Responder a todos o Renviar un correo electrónico consulte **¿Cuáles son las diferencias de Responder, Responder a todos y Reenviar un correo Electrónico?**\n\n**Para obtener más información, consulte**\n\n[Responder o reenviar un mensaje de correo electrónico](https://support.microsoft.com/es-es/office/responder-o-reenviar-un-mensaje-de-correo-electr%C3%B3nico-a843f8d3-01b0-48da-96f5-a71f70d0d7c8)**.**	CHATBOT_outlook		[]	False	[]	4007
¿Como poder agregar datos adjuntos a un mensaje de correo electronico? | cargar datos, adjuntar datos, insertar datos adjuntos.	Para **compartir** un archivo, puede adjuntarlo al mensaje. También puede adjuntar otros datos, como mensajes, contactos o tareas.\n\n1.  **Cree** un mensaje nuevo o **elija** un mensaje existente y elija **Responder**, **Responder a todos** o **Reenviar**.\n2.  En la ventana del mensaje en la parte superior izquierda, elija **Mensaje** > **Adjuntar archivo**.\n\nEn la ventana que nos despliegue nos mostrara los Elementos recientes o bien explorar sitios web o **seleccionar** un archivo local de nuestro equipo.\n\n*   **Seleccione** el archivo que desea adjuntar, podemos adjuntar de diferentes ubicaciones al mensaje de correo electrónico.\n\n**Nota**: Si adjunta un archivo como una copia, cualquier cambio que realice el destinatario no se sincronizará con la versión del archivo en OneDrive o en SharePoint.\n\n**Para obtener más información, consulte**\n\n[Adjuntar un archivo, mensaje, contacto o tarea a un mensaje de correo electrónico](https://support.microsoft.com/es-es/office/adjuntar-archivos-o-insertar-im%C3%A1genes-en-mensajes-de-correo-de-outlook-bdfafef5-792a-42b1-9a7b-84512d7de7fc)**.**	CHATBOT_outlook		[]	False	[]	4008
¿Como cargar un archivo adjunto a un mensaje de correo electronico guardado localmente en OneDrive? | cargar documento de OneDrive, adjuntar documento de OneDrive.	1.  En la ventana en la parte superior del centro haga clic en Adjuntar archivo > **Examinar** este equipo y elija **Explorar** sitios web.\n2.  Nos mostrará la **opción** de OneDrive y nos abrirá una ventana donde tendremos que seleccionar el archivo a cargar desde nuestro OneDrive.\n3.  Una vez seleccionado el archivo se nos cargara en nuestro correo electrónico y procederemos a poner nuestro destinatario **Para**, **CO**.\n4.  Una vez puesto el archivo o los archivos para cargar y los destinatarios daremos clic en **enviar**.\n\n**Nota**: Es posible que vea opciones como la ubicación de OneDrive de su cuenta profesional, la ubicación de OneDrive de su cuenta personal y bibliotecas de documentos para los distintos grupos a los que pertenece.\n\n**Para obtener más información, consulte**\n\n [Adjuntar un archivo, mensaje, contacto o tarea a un mensaje de correo electrónico](https://support.microsoft.com/es-es/office/adjuntar-archivos-o-insertar-im%C3%A1genes-en-mensajes-de-correo-de-outlook-bdfafef5-792a-42b1-9a7b-84512d7de7fc)**.**	CHATBOT_outlook		[]	False	[]	4009
¿Como Insertar una imagen en el cuerpo de un mensaje de correo? | cargar una imagen, adjuntar una imagen, colocar una imagen.	Al enviar imágenes, puede adjuntar la imagen al mensaje de correo o insertarla en el cuerpo del mensaje. Para insertar una imagen que se muestra en el cuerpo de un mensaje de correo, siga estos pasos:\n\n1.  Coloque el **cursor** en la ventana del nuevo correo electrónico donde quiere que aparezca la imagen en el mensaje.\n2.  En el panel dentro de la ventana del correo electrónico en la parte superior central de opciones, seleccione **Insertar** > **Imágenes**.\n3.  Busque en el equipo o las ubicaciones de archivos online la imagen que quiere insertar. Seleccione la imagen y luego haga clic en **Insertar**.\n4.  Para cambiar el tamaño de la imagen, arrastre los controladores de una de las cuatro esquinas hacia el centro de la imagen o fuera del centro.\n\n**Nota**: Para más información sobre cómo cambiar el tamaño de las imágenes en Outlook, vea\n\n[Reducir el tamaño de imágenes y datos adjuntos en mensajes de correo electrónico de Outlook](https://support.microsoft.com/es-es/office/reducir-el-tama%C3%B1o-de-las-im%C3%A1genes-y-los-datos-adjuntos-en-los-mensajes-de-correo-de-outlook-d0b6b6bf-3b08-4dad-a01c-533719d1c005).\n\n**Para obtener más información, consulte**\n\n[Adjuntar un archivo, mensaje, contacto o tarea a un mensaje de correo electrónico](https://support.microsoft.com/es-es/office/adjuntar-archivos-o-insertar-im%C3%A1genes-en-mensajes-de-correo-de-outlook-bdfafef5-792a-42b1-9a7b-84512d7de7fc)**.**	CHATBOT_outlook		[]	False	[]	4010
¿Como adjuntar una tarjeta de presentacion, un calendario u otro elemento de correo electronico en un mensaje de correo? | cargar una tarjeta, insertar una tarjeta cargar calendario, adjuntar calendario, cargar presentacion, adjuntar presentacion.	En un mensaje nuevo mensaje de correo electrónico en la parte superior central, seleccione la opción de Adjuntar elemento.\n\nElija una de las **opciones** siguientes:\n\n*   Tarjeta de presentación **Elija** una tarjeta de presentación electrónica de su lista de contactos.\n*   Calendario **Seleccione** Intervalo de fechas, Detalles y otras opciones según corresponda.\n*   Elemento de Outlook **Elija** uno o varios de los mensajes de correo de cualquiera de las carpetas de correo electrónico.\n\nSeleccione el elemento que quiere adjuntar y después haga clic en **Insertar**.\n\n**Para obtener más información, consulte**\n\n[Adjuntar un archivo, mensaje, contacto o tarea a un mensaje de correo electrónico](https://support.microsoft.com/es-es/office/adjuntar-archivos-o-insertar-im%C3%A1genes-en-mensajes-de-correo-de-outlook-bdfafef5-792a-42b1-9a7b-84512d7de7fc)**.**	CHATBOT_outlook		[]	False	[]	4011
¿Como Crear una cita de calendario de Outlook? | crealizar una cita, hacer una cita, poner una cita.	En Outlook, las citas no son lo mismo que las reuniones. Las citas son actividades que programa en el calendario que no implican invitar a otras personas o reservar recursos, como una sala de conferencias o equipamiento.\n\n1.  En la carpeta Calendario, seleccione **Nueva** cita o haga clic en **Ctrl+NU**. Desde cualquier otra carpeta, Método abreviado de teclado: Para crear una cita, presione **Ctrl+Mayús+A.**\n2.  Escriba un asunto, una ubicación, una hora de inicio y una hora de finalización.\n3.  Seleccione **Guardar & Cerrar** para guardar la cita.\n\n**Nota**: De forma predeterminada, Outlook inicia y finaliza las citas en la hora o media hora. Si quiere escribir una hora personalizada, por ejemplo, 12:22 p.m., haga clic en los campos de hora de inicio o finalización y escriba la hora exacta que necesita.\n\n**Para obtener más información, consulte**\n\n[Programar una reunión con otras personas](https://support.microsoft.com/es-es/office/programar-una-reuni%C3%B3n-con-otras-personas-5c9877bc-ab91-4a7c-99fb-b0b68d7ea94f).	CHATBOT_outlook		[]	False	[]	4012
¿Como programar una reunion en Outllok? | agendar una reunion, hacer una reunion.	Puede enviar una invitación de reunión a una o más personas. Outlook realiza un seguimiento de los usuarios que aceptan la solicitud y reserva tiempo en el calendario para la reunión. Cuando cree una solicitud de reunión, puede agregar datos adjuntos, establecer una ubicación y usar el Asistente para programación para elegir la mejor hora para la reunió\n\n**Programar una reunión**\n\nCree una invitación de reunión siguiendo uno de estos procedimientos:\n\n*   En la bandeja de entrada, seleccione **Nuevos elementos** > **Reunión** o use la combinación de teclas **CTRL + MAYÚS + Q.**\n*   En el calendario, seleccione Nueva reunión o use la combinación de teclas **CTRL + MAYÚS + Q.**\n*   En un mensaje de correo electrónico en la bandeja de entrada, seleccione el botón Responder con la reunión.\n\nAgregue asistentes siguiendo uno de los siguientes procedimientos:\n\n*   En el Asistente para la programación, haga **clic** en el cuadro situado debajo de su nombre y escriba el nombre o la dirección de correo electrónico del asistente, o bien haga **clic** en el botón **Agregar Asistentes** para mostrar la libreta de direcciones.\n*   Agregue el **asunto** de la reunión, la hora de inicio y la hora de finalización y la ubicación.\n*   Una ves terminando de agregar la Hora, la Fecha, el motivo de la reunión y los asistentes, daremos clic en el botón **enviar**.\n\n**Nota**: Para ver la disponibilidad de los asistentes dentro de su organización pude ir a la pestaña de Asístete para programación situado en la parte superior de la ventana y a si podrá observar la disponibilidad de los asistentes en base a sus calendarios\n\n**Para obtener más información, consulte**\n\n[Programar una reunión con otras personas](https://support.microsoft.com/es-es/office/programar-una-reuni%C3%B3n-con-otras-personas-5c9877bc-ab91-4a7c-99fb-b0b68d7ea94f).	CHATBOT_outlook		[]	False	[]	4013
¿Como Establecer un aviso para Outlook?  | crear aviso, poner aviso, colocar aviso.	Los avisos emergentes se abren en una ventana de alerta para que no se pierda una fecha límite importante. Puede establecer o quitar avisos para casi cualquier cosa en Outlook, incluidos los mensajes de correo electrónico, las citas y los contactos.\n\nPara citas o reuniones\n\n*   Abra una cita o reunión y, a continuación, en el cuadro de lista **Aviso**, elija la cantidad de tiempo antes de la cita o reunión cuando desee que aparezca el aviso. Para desactivar un aviso, elija **Ninguno**.\n\nPara mensajes de correo electrónico, contactos y tareas\n\n*   **Elija Seguimiento > Agregar aviso**.\n\n**Sugerencia**: Puede marcar rápidamente mensajes de correo electrónico como tareas pendientes mediante los avisos. Estos avisos hacen que el mensaje aparezca en la lista de To-Do y en la carpeta Tareas, pero no agrega automáticamente un aviso. Haga clic con el botón secundario en la marca de la lista de mensajes para agregar un aviso. O bien, si tiene el mensaje abierto, elija **Seguimiento > Agregar aviso**.\n\n**Para obtener más información, consulte**\n\n[Programar avisos en Outlook](https://support.microsoft.com/es-es/office/tareas-b%C3%A1sicas-en-outlook-192eb102-2ee2-4049-b7f5-aa0eb4231fbb)	CHATBOT_outlook		[]	False	[]	4014
¿Como abrir datos adjuntos en un mensaje de correo electronico? | visualizar datos adjuntos, ver datos adjuntos.	Puede abrir datos adjuntos desde el panel de lectura o desde un mensaje abierto. Después de abrir y ver el dato adjunto, puede guardarlo. Si un mensaje contiene más de un dato adjunto, puede guardarlo como un grupo o de uno en uno.\n\n**Abrir datos adjuntos**\n\n*   Haga doble **clic** en los datos adjuntos que se encuentran dentro del correo electrónico que desea guardar, ya sea un archivo de Excel, Word, Power Point, Imagen, PDF. Etc.\n*   Una vez abierto el archivo con la aplicación correspondiente podrá hacer uso del archivo adjunto o realizar tareas como, guardar, copiar, duplicar etc. etc. dependiendo de las opciones de esta aplicación con la que se abrió su archivo.\n*   Una ves que cierre la aplicación donde visualizo su documento volverá a la pantalla de correo de Outlook.\n\n**Para obtener más información, consulte**\n\n[Abrir datos adjuntos](https://support.microsoft.com/es-es/office/abrir-o-guardar-datos-adjuntos-92f87f3f-1085-425a-87f6-08d43c19b43d).	CHATBOT_outlook		[]	False	[]	4015
¿Como guardar datos adjuntos que vienen dentro del correo electronico? | extraer los datos, sacar los datos.	1.  **Elija** y abra el correo donde están los datos adjuntos que desea guardar.\n2.  Al abrir el mensaje seleccione el archivo y de **clic** en ⌵ (Mas Opciones), para ver las opciones del documento.\n\nSeleccione una de las opciones:\n\n*   **Guardar como** (Con esta opción podrá guardar su documento en su equipo Local)\n*   **Guardar Todos los Datos Adjuntos** (Esta opción generar un archivo comprimido con el o los archivos que están en el correo electrónico a guardar.)\n*   Una vez Seleccionado la opción nos pedirá seleccionar la ruta de donde se nos guardará el o los archivos que deseamos.\n*   Seleccionamos la ruta y damos **clic** en **guardar**. \n\n**Para obtener más información, consulte** \n\n[Guardar datos adjuntos](https://support.microsoft.com/es-es/office/abrir-o-guardar-datos-adjuntos-92f87f3f-1085-425a-87f6-08d43c19b43d).	CHATBOT_outlook		[]	False	[]	4016
¿Como crear un contacto de Outlook? | añadir un contacto, hacer un contacto.	Un contacto puede ser tan sencillo como un nombre y direcciones de correo electrónico, o puede incluir, por ejemplo, detalles como direcciones de calle, varios números de teléfono, una imagen y cumpleaños. Encontrará sus contactos en la opción Contactos en la barra de métodos abreviados en la esquina inferior izquierda de la Outlook ventana.\n\n*   En Contactos, elija **Nuevo contacto.**\n\n(Método abreviado de teclado: Para crear un contacto desde cualquier carpeta de Outlook, presione **Ctrl+Mayús+C**.)\n\n*   Llene la información del contacto que desea agregar como, Nombre, Apellido, Teléfono, Correo electrónico, Dirección…\n*   Una ves lleno los datos que deseemos seleccionamos guardar y el contacto se agregara a nuestra lista de Personas.\n\n**Para obtener más información, consulte**\n\n[Crear o agregar un contacto](https://support.microsoft.com/es-es/office/agregar-un-contacto-e1dc4548-3bd6-4644-aecd-47b5728f7b0d).	CHATBOT_outlook		[]	False	[]	4017
¿Para que sirve Microsoft OneDrive? | cual es la finalidad cuando usar OneDrive caracteristicas herramienta MS OneDrive One Drive	OneDrive es el servicio en la nube de Microsoft que lo conecta a todos los archivos. Algunas características destacadas son las siguientes:\n\n*   Acceda y edite sus archivos desde todos sus dispositivos.\n*   Compártalos dentro o fuera de su organización.\n*   Trabaje conjuntamente en tiempo real en documentos de Office.\n*   Encuentre rápidamente los archivos que le importan.\n*   Mantenga los archivos protegidos y con una copia de seguridad.\n\nSi desea saber más sobre las características de Microsoft OneDrive, [haga clic aquí](https://support.microsoft.com/es-es/office/%C2%BFqu%C3%A9-es-onedrive-profesional-o-educativo-10f5c3fd-b0f6-40e2-9059-04735ffe01b7?wt.mc_id=otc_onedrive).	CHATBOT_onedrive		[]	False	[]	5000
